emp_title,emp_length,state,homeownership,annual_income,verified_income,debt_to_income,annual_income_joint,verification_income_joint,debt_to_income_joint,delinq_2y,months_since_last_delinq,earliest_credit_line,inquiries_last_12m,total_credit_lines,open_credit_lines,total_credit_limit,total_credit_utilized,num_collections_last_12m,num_historical_failed_to_pay,months_since_90d_late,current_accounts_delinq,total_collection_amount_ever,current_installment_accounts,accounts_opened_24m,months_since_last_credit_inquiry,num_satisfactory_accounts,num_accounts_120d_past_due,num_accounts_30d_past_due,num_active_debit_accounts,total_debit_limit,num_total_cc_accounts,num_open_cc_accounts,num_cc_carrying_balance,num_mort_accounts,account_never_delinq_percent,tax_liens,public_record_bankrupt,loan_purpose,application_type,loan_amount,term,interest_rate,installment,grade,sub_grade,issue_month,loan_status,initial_listing_status,disbursement_method,balance,paid_total,paid_principal,paid_interest,paid_late_fees
asst parts dept manager,10.0,CA,RENT,70000.0,Not Verified,19.36,,,,0,,2010,1,11,9,67125,36662,0,1,,0,0,3,2,10.0,9,0.0,0,2,5300,8,6,3,0,100.0,0,1,debt_consolidation,individual,9000,36,7.97,281.91,A,A5,Jan-2018,Current,fractional,Cash,7874.47,1405.57,1125.53,280.04,0.0
technition,3.0,NH,MORTGAGE,50000.0,Not Verified,8.57,,,,0,,2002,0,15,3,206439,8197,0,0,,0,0,1,2,18.0,3,0.0,0,1,22000,8,1,1,4,100.0,0,0,other,individual,10000,36,6.08,304.59,A,A2,Jan-2018,Current,whole,Cash,8717.45,1516.19,1282.55,233.64,0.0
salon leader,10.0,IL,MORTGAGE,145000.0,Source Verified,8.47,,,,0,46.0,2002,1,27,18,265630,29299,0,0,46.0,0,743,2,6,4.0,18,0.0,0,8,31100,18,15,14,1,74.1,0,0,credit_card,individual,20000,36,9.92,644.6,B,B2,Mar-2018,Current,fractional,DirectPay,18550.28,1944.83,1449.72,495.11,0.0
accountant,10.0,KS,OWN,125000.0,Source Verified,2.22,190000.0,Source Verified,5.78,0,,1995,0,11,6,83300,12760,0,0,,0,0,0,0,,6,0.0,0,2,71500,11,6,4,0,100.0,0,0,debt_consolidation,joint,15000,36,6.07,456.81,A,A2,Mar-2018,Current,fractional,Cash,13851.4,1360.31,1148.6,211.71,0.0
manager,5.0,CA,RENT,50000.0,Not Verified,25.99,,,,0,,2012,1,12,9,67341,30126,0,0,,0,0,3,2,1.0,9,0.0,0,2,15500,8,6,3,0,100.0,0,0,credit_card,individual,15000,36,7.35,465.57,A,A4,Feb-2018,Current,whole,Cash,13491.43,1850.03,1508.57,341.46,0.0
sr mechanical engineer,1.0,MD,MORTGAGE,105000.0,Not Verified,14.31,,,,0,29.0,1988,0,11,3,49901,21992,0,0,29.0,0,0,1,0,,3,0.0,0,2,23000,6,2,2,1,72.7,0,0,debt_consolidation,individual,20000,36,7.96,626.36,A,A5,Mar-2018,Current,whole,Cash,18509.07,1870.24,1490.93,379.31,0.0
sr system analyst,3.0,CA,MORTGAGE,130000.0,Not Verified,6.07,,,,0,,2001,1,45,25,446200,24918,0,0,,0,0,0,3,3.0,25,0.0,0,7,87600,34,23,10,5,100.0,0,0,other,individual,8000,36,6.08,243.67,A,A2,Feb-2018,Current,whole,Cash,7181.26,971.98,818.74,153.24,0.0
social worker,3.0,IL,MORTGAGE,40000.0,Source Verified,22.38,100000.0,Source Verified,14.77,0,,2007,0,17,8,192931,55307,0,0,,0,0,4,3,17.0,8,0.0,0,0,0,7,3,0,2,100.0,0,0,medical,joint,10000,36,6.07,304.54,A,A2,Mar-2018,Current,whole,Cash,9032.07,1106.88,967.93,138.95,0.0
,,TX,MORTGAGE,32000.0,Source Verified,14.54,,,,0,,2007,2,20,14,32600,9494,0,0,,0,1748,0,9,5.0,14,0.0,0,5,11600,18,14,10,0,100.0,0,0,credit_card,individual,11000,36,10.91,359.66,B,B4,Jan-2018,Current,whole,Cash,9677.92,1784.97,1322.08,462.89,0.0
senior consultant,10.0,TX,MORTGAGE,64000.0,Not Verified,17.96,139000.0,Not Verified,8.27,0,,2004,3,24,11,168002,51898,0,0,,0,0,1,3,3.0,11,0.0,0,4,38100,14,9,5,3,100.0,0,0,debt_consolidation,joint,7000,36,6.08,213.21,A,A2,Feb-2018,Current,whole,Cash,6283.6,846.93,716.4,130.53,0.0
bus operator,10.0,FL,RENT,55000.0,Source Verified,5.87,,,,0,,2004,0,13,10,36800,6660,0,0,,0,0,0,1,,10,0.0,0,2,24300,12,10,5,0,100.0,0,0,debt_consolidation,individual,20000,60,9.43,419.36,B,B1,Feb-2018,Current,whole,Cash,19207.22,1247.6,792.78,454.82,0.0
manager,10.0,OR,RENT,160000.0,Not Verified,7.37,,,,0,,2004,0,14,6,63266,43937,0,0,,0,0,2,3,21.0,6,0.0,0,0,0,9,4,1,1,100.0,0,0,debt_consolidation,individual,30000,36,7.35,931.13,A,A4,Mar-2018,Current,whole,Cash,27744.1,2768.89,2255.9,512.99,0.0
social worker,10.0,CA,RENT,55000.0,Not Verified,21.43,,,,0,,2008,1,10,7,72541,46579,0,0,,0,0,3,4,5.0,7,0.0,0,2,19000,6,4,2,0,100.0,0,0,credit_card,individual,4000,36,6.71,122.98,A,A3,Feb-2018,Current,whole,Cash,3594.16,488.94,405.84,83.1,0.0
customer service manager,6.0,FL,RENT,34000.0,Not Verified,27.89,,,,0,,2005,0,32,21,87705,23715,0,0,,0,0,2,2,,21,0.0,0,7,52600,25,19,10,0,100.0,0,0,credit_card,individual,10000,60,7.97,202.63,A,A5,Feb-2018,Current,fractional,DirectPay,9449.69,806.09,550.31,255.78,0.0
lawyer/partner,10.0,FL,MORTGAGE,130000.0,Not Verified,18.89,,,,0,,1994,0,35,17,807629,130987,0,0,,0,0,6,2,,17,0.0,0,1,16300,11,8,1,4,100.0,0,0,debt_consolidation,individual,16000,36,5.32,481.84,A,A1,Jan-2018,Current,whole,Cash,13927.17,2399.74,2072.83,326.91,0.0
heavy equipment mechanic,3.0,NJ,RENT,90000.0,Not Verified,13.56,,,,0,,1994,0,20,14,112960,32821,0,0,,0,0,1,9,21.0,14,0.0,0,4,87500,16,13,6,0,100.0,0,0,debt_consolidation,individual,20000,36,7.34,620.66,A,A4,Mar-2018,Current,whole,Cash,18495.86,1853.82,1504.14,349.68,0.0
senior security analyst,3.0,WV,MORTGAGE,90000.0,Source Verified,16.11,114000.0,Source Verified,16.64,0,,2008,2,28,20,216949,44985,0,0,,0,0,7,6,3.0,20,0.0,0,3,35600,13,11,8,2,100.0,0,0,credit_card,joint,16550,36,7.35,513.67,A,A4,Feb-2018,Current,whole,Cash,14885.67,2041.16,1664.33,376.83,0.0
shipping ,3.0,TN,MORTGAGE,54000.0,Not Verified,13.0,,,,0,25.0,2005,3,21,7,36346,18103,0,1,,0,119,1,4,7.0,7,0.0,0,4,5900,12,6,5,0,85.7,0,1,debt_consolidation,individual,7500,36,10.42,243.49,B,B3,Feb-2018,Current,whole,Cash,6777.77,992.36,722.23,270.13,0.0
hr manager,10.0,MA,MORTGAGE,123000.0,Source Verified,15.59,,,,0,,1979,1,63,30,575600,69071,0,0,,0,0,2,7,2.0,30,0.0,0,4,119200,49,27,8,7,100.0,0,0,debt_consolidation,individual,15000,36,6.72,461.24,A,A3,Jan-2018,Current,whole,Cash,13092.56,2300.6,1907.44,393.16,0.0
accounting manager,0.0,AZ,MORTGAGE,52000.0,Source Verified,14.54,,,,0,,2002,2,22,13,343290,18001,0,0,,0,0,1,2,0.0,13,0.0,0,3,34700,15,11,4,1,100.0,0,0,debt_consolidation,individual,26275,36,9.92,846.84,B,B2,Mar-2018,Current,whole,Cash,24370.44,2511.56,1904.56,607.0,0.0
,,NV,RENT,46000.0,Source Verified,19.36,,,,0,76.0,1994,3,30,10,42796,29666,0,1,,0,0,1,9,9.0,10,0.0,0,4,12500,22,8,6,0,96.6,0,1,debt_consolidation,individual,10000,36,10.91,326.97,B,B4,Feb-2018,Current,whole,DirectPay,9042.83,1326.07,957.17,368.9,0.0
sales manager,10.0,WA,MORTGAGE,73000.0,Not Verified,16.99,,,,0,,1993,1,38,12,269227,31117,0,0,,0,0,1,5,3.0,12,0.0,0,6,45400,28,10,6,6,100.0,0,0,debt_consolidation,individual,24000,36,9.44,768.12,B,B1,Jan-2018,Current,whole,Cash,21057.47,3815.43,2942.53,872.9,0.0
occupational therapist,1.0,VA,MORTGAGE,60000.0,Source Verified,24.04,,,,0,,2004,0,21,8,134053,126377,0,0,,0,0,1,0,,8,0.0,0,3,17800,8,7,5,0,100.0,0,0,debt_consolidation,individual,18000,36,5.31,541.99,A,A1,Mar-2018,Current,whole,DirectPay,16606.83,1620.66,1393.17,227.49,0.0
mro purchaser,4.0,IL,MORTGAGE,33000.0,Source Verified,4.69,,,,0,,2012,2,5,4,13600,1804,0,0,,0,0,0,1,6.0,4,0.0,0,4,13600,4,4,4,0,100.0,0,0,other,individual,10000,36,7.34,310.33,A,A4,Mar-2018,Current,whole,Cash,9247.93,922.83,752.07,170.76,0.0
software,10.0,CA,MORTGAGE,92000.0,Not Verified,15.3,,,,0,,1991,5,15,8,475399,94591,0,0,,0,0,2,1,0.0,8,0.0,0,2,26300,8,5,4,5,100.0,0,0,credit_card,individual,19000,36,6.72,584.24,A,A3,Jan-2018,Current,whole,Cash,16583.89,2914.11,2416.11,498.0,0.0
server,7.0,CA,RENT,65700.0,Not Verified,14.14,,,,0,,2004,1,26,9,68001,29401,0,0,,0,0,1,2,9.0,8,,0,5,38500,22,7,6,0,100.0,0,0,debt_consolidation,individual,11200,36,5.32,337.29,A,A1,Feb-2018,Current,whole,Cash,10041.78,1345.85,1158.22,187.63,0.0
educational aide ,4.0,AL,MORTGAGE,25000.0,Source Verified,18.28,130000.0,Not Verified,8.55,0,,2004,1,20,8,152160,12484,0,0,,0,0,2,1,6.0,8,0.0,0,1,12700,9,5,3,2,100.0,0,0,home_improvement,joint,8000,36,6.71,245.96,A,A3,Mar-2018,Current,whole,Cash,7596.42,488.94,403.58,85.36,0.0
translations engineer,10.0,PA,MORTGAGE,61000.0,Not Verified,20.89,,,,0,,2006,0,18,11,161293,50497,0,0,,0,0,5,0,,11,0.0,0,2,13500,6,5,2,2,100.0,0,0,debt_consolidation,individual,15000,36,7.34,465.5,A,A4,Mar-2018,Current,whole,Cash,13871.88,1384.27,1128.12,256.15,0.0
farm foreman,3.0,OH,MORTGAGE,150000.0,Source Verified,9.02,,,,0,65.0,1995,0,23,10,68463,52076,0,0,65.0,0,0,3,2,,10,0.0,0,3,12900,12,7,5,2,95.7,0,0,debt_consolidation,individual,16000,60,7.96,324.12,A,A5,Mar-2018,Current,whole,DirectPay,15341.69,958.21,658.31,299.9,0.0
nurse anesthetist,8.0,NJ,MORTGAGE,240000.0,Source Verified,19.53,,,,0,,2004,2,45,25,793013,325450,0,0,,0,0,9,5,3.0,25,0.0,0,11,101100,22,14,13,2,100.0,0,0,home_improvement,individual,15000,36,5.31,451.66,A,A1,Feb-2018,Current,whole,Cash,13448.6,1802.22,1551.4,250.82,0.0
motor vehicle representative ,8.0,NY,MORTGAGE,46000.0,Source Verified,34.02,62000.0,Not Verified,26.21,0,50.0,2003,2,41,24,549944,39567,0,0,50.0,0,0,2,10,6.0,24,0.0,0,8,51600,31,21,12,2,97.5,0,0,credit_card,joint,6000,36,6.72,184.5,A,A3,Jan-2018,Current,whole,Cash,5237.0,920.26,763.0,157.26,0.0
,,FL,OWN,40000.0,Source Verified,5.52,,,,0,76.0,1998,1,20,11,39000,4394,0,0,76.0,0,0,0,5,2.0,11,0.0,0,4,16600,17,11,7,2,95.0,0,0,home_improvement,individual,15000,36,6.08,456.88,A,A2,Feb-2018,Current,whole,Cash,13464.86,1822.45,1535.14,287.31,0.0
police officer,1.0,CA,MORTGAGE,165000.0,Not Verified,15.67,,,,0,,1999,0,18,7,725177,124003,0,0,,0,0,3,3,14.0,7,0.0,0,2,24600,5,3,3,3,100.0,0,0,debt_consolidation,individual,16000,60,9.44,335.57,B,B1,Feb-2018,Current,whole,Cash,15151.24,1333.89,848.76,485.13,0.0
technical support,5.0,CA,RENT,40000.0,Source Verified,25.23,,,,0,,2010,0,10,7,67611,26875,0,0,,0,0,3,4,17.0,7,0.0,0,2,40800,5,4,2,0,100.0,0,0,debt_consolidation,individual,6300,36,7.34,195.51,A,A4,Mar-2018,Current,whole,Cash,5826.19,581.39,473.81,107.58,0.0
teacher,10.0,FL,RENT,48000.0,Source Verified,24.76,,,,0,55.0,2007,1,22,6,56435,41611,0,0,55.0,0,0,1,4,3.0,6,0.0,0,1,17300,15,5,2,0,77.3,0,0,credit_card,individual,11000,36,7.97,344.55,A,A5,Jan-2018,Current,whole,Cash,9624.39,1717.88,1375.61,342.27,0.0
coiled tubing supervisor,6.0,CO,MORTGAGE,144000.0,Not Verified,13.45,,,,0,,1990,1,31,11,146628,100729,0,0,,0,0,2,5,4.0,11,0.0,0,4,39500,13,9,7,9,100.0,0,0,debt_consolidation,individual,20000,36,6.08,609.17,A,A2,Jan-2018,Current,whole,Cash,17434.95,3049.23,2565.05,484.18,0.0
special forces warrant officer,10.0,FL,MORTGAGE,206000.0,Source Verified,13.79,,,,0,30.0,1986,0,29,10,395790,82105,0,0,,0,0,2,3,17.0,10,0.0,0,4,26000,15,7,6,4,93.1,0,0,other,individual,3500,36,10.42,113.63,B,B3,Feb-2018,Current,whole,Cash,3162.68,449.45,337.32,112.13,0.0
manager,10.0,TX,MORTGAGE,70000.0,Source Verified,16.78,,,,0,,1992,2,30,6,291323,60206,0,0,,0,0,1,7,4.0,6,0.0,0,1,26000,17,4,3,3,100.0,0,0,debt_consolidation,individual,15000,36,10.9,490.38,B,B4,Mar-2018,Current,whole,Cash,13927.93,1462.06,1072.07,389.99,0.0
police officer,10.0,WI,MORTGAGE,88300.0,Source Verified,7.37,143300.0,Source Verified,17.92,0,,1997,0,19,7,246817,24456,0,0,,0,0,0,2,,7,0.0,0,4,57500,11,6,5,6,100.0,0,0,debt_consolidation,joint,38000,60,7.34,758.56,A,A4,Mar-2018,Current,whole,Cash,36411.95,2260.18,1588.05,672.13,0.0
partner physician,10.0,CA,MORTGAGE,300000.0,Source Verified,3.66,,,,0,,1995,0,18,6,1340300,48122,0,0,,0,0,0,4,15.0,6,0.0,0,2,53500,3,3,3,14,100.0,0,0,credit_card,individual,31200,60,9.93,661.84,B,B2,Feb-2018,Current,whole,Cash,29565.21,2604.33,1634.79,969.54,0.0
server engineer,7.0,NY,MORTGAGE,155000.0,Source Verified,15.01,,,,0,,1998,4,31,12,656659,119062,0,0,,0,0,3,6,8.0,12,0.0,0,3,115800,16,8,3,4,100.0,0,0,credit_card,individual,40000,36,6.08,1218.33,A,A2,Jan-2018,Current,fractional,Cash,34869.96,6172.72,5130.04,1042.68,0.0
administration,10.0,MA,RENT,69467.0,Source Verified,17.71,,,,0,,1997,0,19,14,88672,50565,0,0,,0,0,1,1,,14,0.0,0,8,39500,15,12,11,0,100.0,0,0,credit_card,individual,22000,36,5.32,662.53,A,A1,Feb-2018,Current,whole,DirectPay,19724.94,2643.62,2275.06,368.56,0.0
project manager,0.0,MN,RENT,70000.0,Source Verified,9.87,,,,0,67.0,2006,2,12,9,41599,21657,0,0,,0,0,1,7,0.0,9,0.0,0,4,14200,8,8,4,0,91.7,0,0,debt_consolidation,individual,14000,36,10.91,457.75,B,B4,Feb-2018,Current,fractional,Cash,12999.56,1356.28,1000.44,355.84,0.0
assistant ,10.0,NV,RENT,45000.0,Not Verified,13.33,,,,0,,2012,0,14,13,36067,9942,0,0,,0,0,1,8,21.0,13,0.0,0,5,21200,13,12,9,0,100.0,0,0,major_purchase,individual,5000,36,10.42,162.33,B,B3,Jan-2018,Current,fractional,Cash,4188.63,1004.41,811.37,193.04,0.0
vacation specialist,2.0,FL,RENT,75000.0,Not Verified,7.95,,,,0,,1995,3,12,4,48158,21134,0,0,,0,0,1,5,8.0,4,0.0,0,3,31500,9,3,3,0,100.0,0,0,debt_consolidation,individual,10000,36,6.08,304.59,A,A2,Jan-2018,Current,whole,Cash,8717.45,1519.57,1282.55,237.02,0.0
owner,10.0,AR,OWN,100000.0,Not Verified,29.59,,,,0,37.0,1977,0,11,10,104300,54689,0,0,,0,0,1,2,23.0,10,0.0,0,5,65400,10,9,7,0,90.0,0,0,debt_consolidation,individual,8000,36,7.96,250.55,A,A5,Mar-2018,Current,whole,Cash,7403.61,744.57,596.39,148.18,0.0
manager ,10.0,TX,MORTGAGE,192000.0,Not Verified,11.11,,,,0,30.0,1993,2,27,16,363751,88777,0,0,61.0,0,0,3,8,3.0,16,0.0,0,3,23100,17,12,5,2,81.5,0,0,other,individual,24000,36,6.72,737.99,A,A3,Jan-2018,Current,whole,Cash,20948.06,3680.99,3051.94,629.05,0.0
accounts payable manager,4.0,KY,MORTGAGE,54000.0,Source Verified,19.84,,,,0,,1995,0,19,10,145868,38319,0,0,,0,0,1,2,15.0,10,0.0,0,3,44900,9,8,6,4,100.0,0,0,debt_consolidation,individual,20000,60,7.34,399.25,A,A4,Mar-2018,Current,whole,DirectPay,19444.47,790.34,555.53,234.81,0.0
warehouse clerk,1.0,PA,OWN,34000.0,Not Verified,33.82,,,,0,,2006,3,15,6,53920,25392,0,0,,0,0,4,4,1.0,6,0.0,0,2,15000,5,2,2,0,100.0,0,0,home_improvement,individual,4900,36,7.97,153.49,A,A5,Jan-2018,Current,whole,Cash,4287.18,780.47,612.82,167.65,0.0
events coordiantor,1.0,OK,RENT,58000.0,Not Verified,19.34,,,,0,,2011,1,10,3,46590,35573,0,0,,0,0,1,4,2.0,3,0.0,0,1,19000,8,2,1,0,100.0,0,0,credit_card,individual,9000,36,6.72,276.75,A,A3,Jan-2018,Current,whole,DirectPay,7855.5,1373.76,1144.5,229.26,0.0
,,AZ,OWN,15000.0,Verified,36.88,56000.0,Verified,23.06,1,11.0,1996,1,18,10,214100,10411,0,0,11.0,0,0,0,5,9.0,10,0.0,0,5,27400,16,9,5,1,83.3,0,0,debt_consolidation,joint,5625,36,7.96,176.17,A,A5,Feb-2018,Current,whole,Cash,5205.66,526.02,419.34,106.68,0.0
creative designer ,4.0,MI,RENT,95000.0,Not Verified,20.93,,,,0,,2006,0,18,16,108776,72103,0,0,,0,0,8,2,20.0,16,0.0,0,7,21200,8,8,7,0,100.0,0,0,credit_card,individual,10000,36,6.08,304.59,A,A2,Jan-2018,Current,whole,DirectPay,8976.56,1214.98,1023.44,191.54,0.0
faculty,5.0,IN,MORTGAGE,90000.0,Not Verified,19.55,,,,0,24.0,1992,2,67,15,317926,94472,0,0,,0,0,5,9,3.0,15,0.0,0,3,34000,30,9,4,3,98.5,0,0,home_improvement,individual,5000,36,6.08,152.3,A,A2,Jan-2018,Current,whole,Cash,4358.7,758.12,641.3,116.82,0.0
project manager,2.0,TX,OWN,80000.0,Not Verified,17.73,,,,0,28.0,2001,3,28,11,76316,47359,0,0,,0,0,3,6,10.0,11,0.0,0,5,21400,10,7,7,7,100.0,0,0,credit_card,individual,20000,36,7.97,626.46,A,A5,Feb-2018,Current,whole,Cash,18005.74,2496.98,1994.26,502.72,0.0
it supervisor,10.0,OH,RENT,118000.0,Not Verified,6.7,,,,0,,2006,0,14,11,66125,21166,0,0,,0,0,2,1,,11,0.0,0,1,15500,9,9,2,0,100.0,0,0,small_business,individual,24000,60,9.44,503.35,B,B1,Jan-2018,Current,whole,Cash,22402.3,2578.7,1597.7,981.0,0.0
home attender ,1.0,NY,RENT,20000.0,Source Verified,37.45,,,,0,,2005,0,10,6,40534,20250,0,0,,0,0,2,0,,6,0.0,0,3,10000,5,4,4,0,100.0,0,0,credit_card,individual,6000,36,7.35,186.23,A,A4,Feb-2018,Current,whole,Cash,5396.56,740.02,603.44,136.58,0.0
radiologic technologist,10.0,NC,MORTGAGE,64000.0,Not Verified,12.45,,,,0,73.0,1993,9,23,8,58274,25261,0,0,73.0,0,0,1,2,2.0,8,0.0,0,1,1000,16,7,6,1,87.0,0,0,debt_consolidation,individual,10000,36,10.91,326.97,B,B4,Feb-2018,Current,fractional,Cash,9042.83,1301.82,957.17,344.65,0.0
assistant parts manager,10.0,PA,OWN,59000.0,Not Verified,37.92,,,,0,,1998,4,33,16,137665,63835,0,0,,0,0,4,5,0.0,16,0.0,0,6,48700,22,12,7,0,100.0,0,0,debt_consolidation,individual,24000,36,7.97,751.75,A,A5,Feb-2018,Current,whole,Cash,21606.89,2996.37,2393.11,603.26,0.0
own truckdriver,10.0,TX,OWN,150000.0,Not Verified,17.83,,,,0,,1995,0,23,13,127440,59551,1,0,,0,631,4,4,14.0,13,0.0,0,3,16200,16,9,7,0,100.0,0,0,debt_consolidation,individual,25000,36,10.41,811.51,B,B3,Mar-2018,Current,whole,Cash,23200.57,2405.61,1799.43,606.18,0.0
retail manager,7.0,CA,RENT,120000.0,Not Verified,8.55,,,,0,,2005,0,18,9,133044,22693,0,0,,0,0,2,2,17.0,9,0.0,0,3,99000,10,7,3,1,100.0,0,0,credit_card,individual,15000,36,5.32,451.73,A,A1,Jan-2018,Current,whole,Cash,13056.7,2254.22,1943.3,310.92,0.0
sales representative,0.0,CA,MORTGAGE,225000.0,Source Verified,17.08,,,,0,,2001,2,41,20,423374,103535,0,0,,0,0,5,3,2.0,20,0.0,0,7,69200,25,14,9,4,100.0,0,0,credit_card,individual,18000,36,6.07,548.17,A,A2,Mar-2018,Current,whole,Cash,17083.45,1090.27,916.55,173.72,0.0
courier,10.0,CT,RENT,70000.0,Not Verified,19.41,,,,1,18.0,2001,0,23,13,91878,40635,0,0,,0,0,3,3,21.0,13,0.0,0,5,39900,14,10,6,0,95.7,0,0,small_business,individual,6000,36,7.34,186.2,A,A4,Mar-2018,Current,whole,Cash,5700.09,369.95,299.91,70.04,0.0
network engineer ,10.0,NV,MORTGAGE,130000.0,Verified,16.05,,,,0,,2005,1,23,16,383133,73186,0,0,,0,0,2,7,4.0,16,0.0,0,8,69200,14,13,11,2,100.0,0,0,debt_consolidation,individual,28000,60,7.96,567.21,A,A5,Mar-2018,Current,whole,DirectPay,26847.96,1676.87,1152.04,524.83,0.0
account manager,4.0,MN,MORTGAGE,160000.0,Source Verified,8.74,,,,0,55.0,2003,6,39,12,409810,43231,0,0,55.0,0,0,4,5,1.0,12,0.0,0,2,43800,14,6,2,1,91.2,0,0,home_improvement,individual,24000,36,9.93,773.63,B,B2,Jan-2018,In Grace Period,whole,Cash,21671.17,3068.04,2328.83,739.21,0.0
marketing coordinator,4.0,GA,RENT,40000.0,Source Verified,13.2,,,,0,,2011,0,14,13,40067,35537,0,0,,0,0,12,0,,13,0.0,0,1,2700,2,1,1,0,100.0,0,0,other,individual,6000,36,9.44,192.03,B,B1,Jan-2018,Current,whole,Cash,5264.37,957.0,735.63,221.37,0.0
auditor,4.0,TX,RENT,90000.0,Verified,3.1,,,,0,,2003,0,20,5,41499,7489,0,0,,0,0,0,2,,5,0.0,0,1,29500,13,4,2,0,100.0,0,0,moving,individual,2000,36,6.08,60.92,A,A2,Jan-2018,Fully Paid,whole,Cash,0.0,2047.0971980639,2000.0,47.1,0.0
graphic designer,8.0,OR,OWN,120000.0,Not Verified,7.28,,,,0,,2002,0,21,7,274099,28093,0,0,,0,0,0,2,,7,0.0,0,2,15900,14,5,3,2,100.0,0,0,debt_consolidation,individual,20000,36,7.35,620.75,A,A4,Feb-2018,Current,whole,Cash,17988.61,2499.33,2011.39,487.94,0.0
handyman,10.0,NY,RENT,62000.0,Source Verified,11.92,,,,0,,2008,0,16,13,68750,13695,0,1,,0,0,1,7,20.0,13,0.0,0,5,21800,14,11,7,1,100.0,0,1,home_improvement,individual,4000,36,10.42,129.86,B,B3,Jan-2018,Current,whole,Cash,3516.03,646.98,483.97,163.01,0.0
project manager,3.0,CA,RENT,100000.0,Source Verified,8.01,,,,2,9.0,2006,5,23,14,69100,13823,0,0,,0,0,1,9,1.0,14,0.0,0,4,48400,13,13,5,0,95.5,0,0,other,individual,6000,36,7.96,187.91,A,A5,Mar-2018,Current,whole,Cash,5552.72,561.08,447.28,113.8,0.0
directional driller,1.0,CO,MORTGAGE,160000.0,Not Verified,8.78,,,,3,6.0,2002,2,30,11,787370,38820,0,0,13.0,0,0,2,2,5.0,11,0.0,0,1,35900,12,7,2,5,90.0,0,0,debt_consolidation,individual,40000,36,7.97,1252.91,A,A5,Jan-2018,Current,whole,Cash,34997.78,6229.13,5002.22,1226.91,0.0
manager,1.0,TX,RENT,60000.0,Source Verified,9.06,,,,0,,2001,1,15,9,36100,14896,0,0,,0,0,1,5,0.0,9,0.0,0,4,26300,12,8,8,0,100.0,0,0,major_purchase,individual,9000,36,9.43,288.01,B,B1,Feb-2018,Current,whole,Cash,8120.56,1147.32,879.44,267.88,0.0
inside sales,10.0,MN,RENT,40000.0,Source Verified,12.54,,,,0,48.0,2000,1,14,6,56274,47632,0,0,48.0,0,0,2,5,0.0,6,0.0,0,3,21100,6,4,3,0,85.7,0,0,credit_card,individual,6000,36,11.99,199.26,B,B5,Feb-2018,Current,fractional,Cash,5434.35,789.05,565.65,223.4,0.0
patient access representative ,0.0,LA,RENT,26000.0,Source Verified,15.24,,,,0,,2007,0,17,14,32211,20370,0,0,,0,0,6,2,,14,0.0,0,4,16300,10,8,5,0,100.0,0,0,debt_consolidation,individual,15000,36,7.97,469.84,A,A5,Jan-2018,Current,whole,Cash,13124.17,2342.56,1875.83,466.73,0.0
service manager,6.0,GA,RENT,48000.0,Not Verified,3.35,,,,0,,2004,0,10,8,34830,7104,0,0,,0,0,2,5,18.0,8,0.0,0,4,28500,7,6,4,0,100.0,0,0,debt_consolidation,individual,4000,36,6.72,123.0,A,A3,Jan-2018,Current,whole,Cash,3184.73,913.51,815.27,98.24,0.0
team leader,4.0,MS,MORTGAGE,65000.0,Not Verified,14.97,,,,0,63.0,2004,0,13,5,299261,26609,0,0,63.0,0,1112,2,1,14.0,5,0.0,0,1,10600,4,2,2,1,83.3,0,0,debt_consolidation,individual,12000,36,9.44,384.06,B,B1,Feb-2018,Current,whole,Cash,10827.62,1529.95,1172.38,357.57,0.0
practice coordinator ,10.0,MD,RENT,44000.0,Source Verified,20.59,,,,0,,2003,2,35,19,125390,40569,1,0,,0,2066,1,8,3.0,19,0.0,0,4,58400,28,17,5,0,100.0,0,0,debt_consolidation,individual,7200,36,7.34,223.44,A,A4,Feb-2018,Current,whole,Cash,6395.73,931.58,804.27,127.31,0.0
controller,2.0,TX,MORTGAGE,68000.0,Not Verified,13.08,,,,1,19.0,1987,0,27,11,68345,37194,0,0,19.0,0,0,2,6,13.0,11,0.0,0,1,17000,12,9,3,0,92.0,0,0,home_improvement,individual,5000,36,7.97,156.62,A,A5,Jan-2018,Current,whole,Cash,4501.41,624.27,498.59,125.68,0.0
track welder,10.0,AZ,MORTGAGE,125000.0,Source Verified,21.82,,,,0,,1981,0,29,14,188700,48877,0,0,,0,0,1,3,,14,0.0,0,5,43200,21,12,9,2,100.0,0,0,home_improvement,individual,40000,36,6.08,1218.33,A,A2,Feb-2018,Current,fractional,Cash,35906.37,4846.3,4093.63,752.67,0.0
police officer 2,5.0,CA,OWN,115000.0,Source Verified,16.33,,,,0,39.0,2003,9,32,16,494031,62401,0,0,39.0,0,0,2,12,1.0,16,0.0,0,7,35800,18,13,9,3,87.1,0,0,credit_card,individual,24000,36,9.43,768.01,B,B1,Mar-2018,Current,whole,Cash,22248.07,2278.88,1751.93,526.95,0.0
technical support,6.0,FL,RENT,96500.0,Source Verified,10.87,131500.0,Not Verified,15.18,0,48.0,1999,3,20,5,229160,43329,0,0,,0,0,1,2,3.0,5,0.0,0,2,11500,2,2,2,3,95.0,0,0,credit_card,joint,25000,60,11.99,555.99,B,B5,Feb-2018,Current,whole,Cash,23756.73,2190.65,1243.27,947.38,0.0
