emp_title,emp_length,state,homeownership,annual_income,verified_income,debt_to_income,annual_income_joint,verification_income_joint,debt_to_income_joint,delinq_2y,months_since_last_delinq,earliest_credit_line,inquiries_last_12m,total_credit_lines,open_credit_lines,total_credit_limit,total_credit_utilized,num_collections_last_12m,num_historical_failed_to_pay,months_since_90d_late,current_accounts_delinq,total_collection_amount_ever,current_installment_accounts,accounts_opened_24m,months_since_last_credit_inquiry,num_satisfactory_accounts,num_accounts_120d_past_due,num_accounts_30d_past_due,num_active_debit_accounts,total_debit_limit,num_total_cc_accounts,num_open_cc_accounts,num_cc_carrying_balance,num_mort_accounts,account_never_delinq_percent,tax_liens,public_record_bankrupt,loan_purpose,application_type,loan_amount,term,interest_rate,installment,grade,sub_grade,issue_month,loan_status,initial_listing_status,disbursement_method,balance,paid_total,paid_principal,paid_interest,paid_late_fees
owner,10.0,CA,MORTGAGE,107000.0,Source Verified,6.74,,,,0,33.0,2010,4,17,13,27250,14391,0,1,,0,0,1,4,0.0,13,0.0,0,8,18400,14,12,10,0,94.1,0,1,debt_consolidation,individual,7500,36,20.0,278.73,D,D4,Feb-2018,Current,fractional,Cash,6869.54,1106.59,630.46,476.13,0.0
driver,10.0,NY,RENT,117000.0,Not Verified,13.42,,,,0,,2002,0,31,23,80016,36233,0,0,,0,0,2,3,18.0,23,0.0,0,11,36200,27,21,19,0,100.0,0,0,debt_consolidation,individual,30000,36,18.06,1085.48,D,D2,Feb-2018,Current,fractional,Cash,27406.26,4311.82,2593.74,1718.08,0.0
managing director,5.0,UT,MORTGAGE,350000.0,Verified,24.39,,,,0,,1999,3,40,21,1416690,403275,0,0,,0,0,6,6,1.0,20,,0,9,137000,21,12,10,3,100.0,0,0,debt_consolidation,individual,35000,36,10.42,1136.27,B,B3,Feb-2018,Current,whole,Cash,31626.97,4524.82,3373.03,1151.79,0.0
projects manager,10.0,CT,RENT,250000.0,Source Verified,9.1,,,,0,,2005,1,21,5,113734,71232,0,0,,0,0,1,5,9.0,5,0.0,0,3,60700,12,3,3,4,100.0,0,0,credit_card,individual,40000,36,9.92,1289.19,B,B2,Mar-2018,Current,whole,Cash,38075.56,2556.34,1924.44,631.9,0.0
sales rep,10.0,CO,MORTGAGE,104000.0,Not Verified,13.97,,,,1,6.0,1999,3,36,9,681518,47588,0,0,62.0,0,0,1,5,3.0,9,0.0,0,4,21900,19,6,5,4,93.8,0,0,credit_card,individual,22000,60,25.82,656.35,E,E4,Feb-2018,Current,whole,Cash,21244.1,2562.28,755.9,1806.38,0.0
warden,10.0,AR,MORTGAGE,160000.0,Source Verified,31.58,,,,0,72.0,1999,4,36,14,398173,179518,0,0,,0,0,4,7,9.0,14,0.0,0,4,38200,16,9,6,3,97.2,0,0,debt_consolidation,individual,28500,60,24.84,833.85,E,E3,Mar-2018,Current,whole,Cash,27753.05,2462.22,746.95,1715.27,0.0
manager fiscal operations,10.0,NJ,MORTGAGE,120850.0,Not Verified,27.88,,,,0,,2005,2,25,15,533179,201588,0,0,,0,0,5,6,0.0,15,0.0,0,4,49700,10,9,7,5,100.0,0,0,credit_card,individual,12000,36,6.07,365.45,A,A2,Mar-2018,Current,whole,Cash,11081.12,1092.3,918.88,173.42,0.0
production tech,4.0,AZ,OWN,150000.0,Verified,21.97,,,,0,78.0,1995,1,23,13,123414,72967,0,1,,0,0,8,5,2.0,12,0.0,0,3,11400,6,5,4,0,95.7,0,1,debt_consolidation,individual,35000,60,17.47,878.71,D,D1,Mar-2018,Current,whole,Cash,33876.29,2602.16,1123.71,1478.45,0.0
vice president of marketing / co founder,2.0,OK,MORTGAGE,132000.0,Not Verified,19.1,207000.0,Not Verified,23.86,0,28.0,1997,2,36,25,445631,101363,0,0,,0,0,5,8,3.0,25,0.0,0,6,80200,20,15,9,5,91.7,0,0,debt_consolidation,joint,26000,60,10.42,557.82,B,B3,Feb-2018,Current,whole,Cash,24654.39,2216.23,1345.61,870.62,0.0
inspector,10.0,AZ,MORTGAGE,105000.0,Source Verified,19.65,,,,0,,2013,0,22,10,369535,86485,0,0,,0,0,3,10,22.0,10,0.0,0,3,15600,9,6,5,3,100.0,0,0,debt_consolidation,individual,36000,60,12.61,811.95,C,C1,Mar-2018,Current,whole,Cash,35128.14,1598.68,871.86,726.82,0.0
resp therapist,10.0,CA,MORTGAGE,110000.0,Verified,17.65,,,,0,,2003,10,26,23,623204,58143,0,1,,0,0,4,15,2.0,23,0.0,0,7,30000,19,18,14,2,100.0,0,1,debt_consolidation,individual,18000,36,12.61,603.12,C,C1,Mar-2018,Current,whole,Cash,17167.71,1193.63,832.29,361.34,0.0
manager,10.0,NY,MORTGAGE,125000.0,Not Verified,34.89,,,,0,,1988,1,54,33,476217,133140,0,0,,0,0,8,11,4.0,33,0.0,0,13,154000,30,23,17,3,100.0,0,0,debt_consolidation,individual,27250,60,19.42,713.2,D,D3,Mar-2018,Current,whole,Cash,26701.19,1397.0,548.81,848.19,0.0
senior associate,5.0,GA,RENT,101000.0,Source Verified,21.52,,,,0,,1994,3,42,24,209626,70895,0,0,,0,0,3,9,9.0,24,0.0,0,8,106700,28,21,11,0,100.0,0,0,debt_consolidation,individual,40000,60,10.42,858.18,B,B3,Jan-2018,Current,whole,Cash,37401.02,4267.74,2598.98,1668.76,0.0
office assistant iii,10.0,WV,MORTGAGE,300000.0,Not Verified,3.33,,,,0,79.0,1999,1,19,5,55257,43981,0,0,,0,0,1,5,9.0,5,0.0,0,3,10400,16,4,4,1,94.7,0,0,debt_consolidation,individual,8000,36,9.43,256.01,B,B1,Mar-2018,Current,fractional,DirectPay,7365.87,813.84,634.13,179.71,0.0
 director of engineering,10.0,CT,MORTGAGE,185000.0,Not Verified,15.47,,,,0,33.0,1995,4,29,19,521686,78843,0,0,33.0,0,0,6,6,6.0,19,0.0,0,7,52500,19,10,8,1,89.7,0,0,debt_consolidation,individual,23100,36,6.72,710.31,A,A3,Feb-2018,Current,fractional,Cash,20756.61,2832.62,2343.39,489.23,0.0
"director, it support operations",9.0,OK,OWN,180000.0,Source Verified,5.06,,,,0,79.0,2005,2,19,8,237912,15001,0,0,,0,0,0,7,8.0,8,0.0,0,3,35300,6,5,3,3,94.7,0,0,debt_consolidation,individual,35000,36,6.08,1066.04,A,A2,Jan-2018,Current,whole,Cash,30511.21,5318.38,4488.79,829.59,0.0
director of female reproductive services,6.0,TX,MORTGAGE,112000.0,Not Verified,15.27,,,,0,79.0,2003,1,10,5,43808,18698,0,0,79.0,0,0,1,2,3.0,5,0.0,0,2,17500,5,4,2,0,90.0,0,0,credit_card,individual,15000,36,9.44,480.08,B,B1,Jan-2018,Current,fractional,Cash,13534.5,1912.45,1465.5,446.95,0.0
chemical process operator,10.0,VA,MORTGAGE,130000.0,Not Verified,20.13,,,,0,30.0,2002,3,39,24,125334,72762,0,0,51.0,0,0,4,11,7.0,24,0.0,0,9,50300,32,20,13,1,97.4,0,0,credit_card,individual,8000,36,11.98,265.64,B,B5,Mar-2018,Current,whole,Cash,7626.6,520.63,373.4,147.23,0.0
account manager,4.0,OH,MORTGAGE,220000.0,Verified,19.1,,,,2,16.0,1998,10,25,14,237727,102305,0,0,,0,0,4,4,5.0,14,0.0,0,3,7400,13,9,7,1,88.0,0,0,debt_consolidation,individual,35000,36,15.04,1213.98,C,C4,Mar-2018,Current,whole,Cash,32644.79,3612.7,2355.21,1257.49,0.0
pharmacist ,0.0,NV,RENT,126000.0,Source Verified,17.63,,,,0,,2012,2,12,12,244082,256297,0,0,,0,56,7,3,0.0,12,0.0,0,3,10500,5,5,5,0,100.0,0,0,major_purchase,individual,30000,60,20.0,794.82,D,D4,Jan-2018,Current,whole,Cash,28475.94,3940.77,1524.06,2416.71,0.0
vice president default services,2.0,TX,MORTGAGE,140000.0,Source Verified,32.06,,,,0,,1999,0,40,22,650240,150484,0,0,,0,0,4,5,23.0,22,0.0,0,6,203800,27,17,6,4,100.0,0,0,debt_consolidation,individual,35000,60,10.9,759.25,B,B4,Mar-2018,Current,whole,Cash,33663.94,2235.36,1336.06,899.3,0.0
electrical worker,10.0,IL,MORTGAGE,180000.0,Source Verified,7.27,,,,3,,2005,2,25,16,130108,18907,3,0,9.0,0,278,0,8,9.0,16,,0,7,21700,22,14,7,1,100.0,0,0,debt_consolidation,individual,20000,36,9.93,644.69,B,B2,Feb-2018,Current,fractional,Cash,18059.32,2567.73,1940.68,627.05,0.0
implementation consultant,10.0,CA,MORTGAGE,137200.0,Source Verified,18.75,,,,0,41.0,1995,3,14,7,500018,68509,0,0,,0,0,1,1,2.0,7,0.0,0,4,28400,8,4,4,4,100.0,0,0,credit_card,individual,35000,36,6.72,1076.23,A,A3,Jan-2018,Current,whole,Cash,31449.39,4291.85,3550.61,741.24,0.0
principal,2.0,WI,MORTGAGE,125000.0,Not Verified,10.36,,,,0,,1999,2,37,18,384763,74702,0,0,,0,0,8,5,2.0,18,0.0,0,0,66500,16,9,0,3,100.0,0,0,other,individual,14000,60,7.35,279.54,A,A4,Feb-2018,Fully Paid,whole,Cash,0.0,14250.4685639711,14000.0,250.47,0.0
senior digital operator,10.0,CA,RENT,130000.0,Verified,5.93,,,,0,68.0,1995,1,12,8,46659,21387,0,1,68.0,0,0,1,2,1.0,8,0.0,0,3,19800,7,6,5,1,90.9,1,0,moving,individual,30000,60,12.62,676.78,C,C1,Feb-2018,Current,whole,Cash,28531.92,2686.09,1468.08,1218.01,0.0
qa lead,2.0,TX,RENT,138000.0,Source Verified,2.09,,,,0,,2008,0,24,14,79000,18068,0,0,,0,0,0,1,,14,0.0,0,5,77500,22,14,5,0,100.0,0,0,house,individual,40000,36,5.32,1204.6,A,A1,Jan-2018,Current,whole,Cash,34817.92,6046.65,5182.08,864.57,0.0
director of revenue management,3.0,CA,RENT,107000.0,Source Verified,11.88,,,,0,,2008,0,17,10,81656,36746,0,0,,0,0,2,2,,10,0.0,0,6,47700,11,7,6,0,100.0,0,0,credit_card,individual,18000,60,9.43,377.42,B,B1,Mar-2018,Current,whole,Cash,17286.51,1122.83,713.49,409.34,0.0
project manager,10.0,CA,RENT,115000.0,Source Verified,11.21,,,,0,,2003,2,26,13,59270,32539,0,0,,0,50,1,4,8.0,13,0.0,0,6,30600,19,12,8,0,100.0,0,0,credit_card,individual,12000,36,6.72,369.0,A,A3,Feb-2018,Current,whole,DirectPay,10782.62,1471.52,1217.38,254.14,0.0
processor,9.0,NY,RENT,265000.0,Source Verified,5.3,,,,0,,2006,5,24,19,135174,56251,0,0,,0,0,0,12,5.0,19,0.0,0,7,62800,22,18,10,0,100.0,0,0,credit_card,individual,40000,60,13.58,922.05,C,C2,Mar-2018,Current,whole,Cash,39055.92,1813.92,944.08,869.84,0.0
procurement manager,0.0,TX,MORTGAGE,145000.0,Source Verified,13.51,182000.0,Source Verified,14.56,0,,2009,2,16,9,425797,73435,0,0,,0,332,2,5,0.0,9,0.0,0,5,37600,7,6,6,2,100.0,0,0,medical,joint,10000,36,13.59,339.79,C,C2,Jan-2018,Current,fractional,Cash,8841.35,1691.4,1158.65,532.75,0.0
"director, operations finance",7.0,NH,MORTGAGE,115000.0,Not Verified,8.68,,,,0,,1995,3,25,16,366585,63000,0,0,,0,0,8,4,8.0,16,0.0,0,4,76200,9,6,4,1,100.0,0,0,credit_card,individual,40000,36,9.43,1280.01,B,B1,Mar-2018,Current,whole,Cash,38061.06,2539.06,1938.94,600.12,0.0
subsurface data doecialist,5.0,TX,MORTGAGE,145000.0,Source Verified,6.32,,,,0,,2008,2,22,10,472310,30935,0,0,,0,0,1,6,1.0,10,0.0,0,1,137900,8,7,2,7,100.0,0,0,debt_consolidation,individual,29000,36,5.32,873.33,A,A1,Jan-2018,Current,whole,Cash,25243.02,4358.08,3756.98,601.1,0.0
vice president,0.0,AZ,MORTGAGE,400000.0,Verified,5.73,,,,0,40.0,1999,11,37,13,178121,117743,0,0,,0,0,4,9,0.0,13,0.0,0,3,46600,16,9,4,8,100.0,0,0,major_purchase,individual,20000,36,12.62,670.23,C,C1,Jan-2018,Current,fractional,Cash,17651.64,3337.13,2348.36,988.77,0.0
underground splicer,8.0,CA,OWN,250000.0,Not Verified,0.64,310000.0,Not Verified,6.77,0,,1990,2,21,7,150000,7883,0,0,,0,0,0,5,2.0,7,0.0,0,2,65500,12,7,3,8,100.0,0,0,medical,joint,3000,36,6.08,91.38,A,A2,Feb-2018,Current,whole,Cash,2692.96,363.49,307.04,56.45,0.0
lieutenant of police,10.0,IL,MORTGAGE,197000.0,Source Verified,8.37,,,,0,,2001,10,35,13,89655,44767,0,1,,0,0,2,9,0.0,13,0.0,0,2,29200,15,10,4,1,100.0,0,1,debt_consolidation,individual,27000,60,16.01,656.74,C,C5,Feb-2018,Current,whole,Cash,25789.99,2602.94,1210.01,1392.93,0.0
product manager,2.0,CA,RENT,165000.0,Source Verified,18.3,,,,0,26.0,1998,1,31,21,149034,117416,0,0,65.0,0,0,8,6,0.0,21,0.0,0,8,37200,15,12,10,1,92.9,0,0,debt_consolidation,individual,25000,60,26.77,759.96,E,E5,Mar-2018,Current,whole,Cash,24379.61,2242.7,620.39,1622.31,0.0
registered nurse,9.0,GA,MORTGAGE,160000.0,Verified,10.37,,,,0,35.0,1988,2,42,24,563238,49274,0,2,49.0,0,1070,3,6,6.0,24,0.0,0,10,70400,27,18,11,2,97.5,2,0,moving,individual,15000,36,9.44,480.08,B,B1,Jan-2018,Current,whole,Cash,13160.89,2384.67,1839.11,545.56,0.0
customer service ,10.0,TX,MORTGAGE,120000.0,Verified,11.99,,,,0,39.0,2006,5,20,9,326587,40713,0,0,39.0,0,447,3,7,1.0,9,0.0,0,2,14100,6,4,2,3,85.0,0,0,debt_consolidation,individual,8000,36,12.62,268.09,C,C1,Jan-2018,Current,whole,Cash,7252.48,1066.75,747.52,319.23,0.0
hospital sales rep,0.0,TX,MORTGAGE,125000.0,Source Verified,16.25,,,,0,29.0,2004,0,32,17,418340,72091,0,0,,0,0,2,2,21.0,17,0.0,0,3,37100,20,12,5,2,96.8,0,0,debt_consolidation,individual,40000,60,12.62,902.37,C,C1,Jan-2018,Current,whole,Cash,37540.29,4483.81,2459.71,2024.1,0.0
sales,10.0,CA,RENT,140000.0,Source Verified,9.51,,,,0,,2006,1,17,10,79679,33669,0,0,,0,0,1,3,0.0,10,0.0,0,3,27700,15,9,5,0,100.0,0,0,credit_card,individual,40000,36,7.96,1252.72,A,A5,Mar-2018,Current,whole,Cash,38018.68,2470.06,1981.32,488.74,0.0
sole proprietor,10.0,CO,MORTGAGE,150000.0,Source Verified,22.67,,,,0,,1993,1,54,25,687833,159134,0,0,,0,0,4,6,9.0,25,,0,12,65100,36,19,11,5,100.0,0,0,debt_consolidation,individual,35000,60,12.62,789.57,C,C1,Feb-2018,Current,whole,Cash,33287.14,3134.17,1712.86,1421.31,0.0
office manager,10.0,TX,MORTGAGE,115000.0,Not Verified,12.37,,,,0,,1991,0,24,12,66400,46326,0,0,,0,0,1,5,16.0,12,0.0,0,5,35800,20,11,11,0,100.0,0,0,debt_consolidation,individual,19000,36,7.97,595.13,A,A5,Feb-2018,Current,whole,Cash,17105.48,2363.69,1894.52,469.17,0.0
manager,10.0,CA,OWN,121000.0,Source Verified,8.53,,,,1,6.0,2005,5,28,9,700064,43355,0,1,,0,0,1,7,4.0,9,0.0,0,5,23800,11,7,7,8,96.4,0,1,debt_consolidation,individual,25000,60,15.04,595.28,C,C4,Mar-2018,Fully Paid,whole,Cash,0.0,25856.952361496,25000.0,856.95,0.0
driver ,7.0,PA,RENT,120000.0,Source Verified,13.03,,,,0,,2006,11,8,5,77940,64024,0,0,,0,0,3,3,1.0,5,0.0,0,2,9800,3,2,2,0,100.0,0,0,debt_consolidation,individual,24000,36,11.98,796.92,B,B5,Mar-2018,Current,whole,Cash,22311.29,2374.79,1688.71,686.08,0.0
sr systems engineer,10.0,FL,MORTGAGE,125000.0,Verified,12.28,,,,0,24.0,2002,2,20,13,480960,58408,0,0,,0,0,1,4,5.0,13,0.0,0,3,111700,13,11,3,3,95.0,0,0,debt_consolidation,individual,40000,60,14.07,932.19,C,C3,Mar-2018,Current,whole,Cash,39068.19,1801.85,931.81,870.04,0.0
manager early career development ,6.0,NC,OWN,110000.0,Source Verified,20.25,,,,1,10.0,2001,3,20,9,413844,123768,0,0,74.0,0,162,3,3,6.0,9,0.0,0,2,15500,9,5,5,3,87.5,0,0,debt_consolidation,individual,24000,60,13.59,553.35,C,C2,Jan-2018,Current,fractional,Cash,22560.0,2748.63,1440.0,1308.63,0.0
career and transition,10.0,VA,MORTGAGE,132400.0,Verified,10.35,,,,1,14.0,2000,0,16,8,875900,39346,0,0,,0,0,0,2,14.0,8,0.0,0,2,36500,8,5,4,7,93.3,0,0,debt_consolidation,individual,35000,36,14.08,1197.58,C,C3,Jan-2018,Current,whole,Cash,30972.01,5933.14,4027.99,1905.15,0.0
general manager,10.0,CA,MORTGAGE,349000.0,Not Verified,5.19,,,,0,,2003,4,37,14,682431,28368,0,3,,0,263,5,10,0.0,14,0.0,0,4,16700,12,8,6,1,100.0,3,0,debt_consolidation,individual,16000,36,19.03,586.74,D,D3,Feb-2018,Current,fractional,Cash,14635.95,2313.13,1364.05,949.08,0.0
qa/qc inspector,2.0,NM,MORTGAGE,130000.0,Not Verified,16.73,,,,1,21.0,1998,1,24,10,247590,39935,0,0,31.0,0,0,3,2,11.0,10,0.0,0,4,13000,15,6,6,2,83.3,0,0,credit_card,individual,18000,60,21.45,491.53,D,D5,Feb-2018,Current,whole,Cash,17302.45,1912.5,697.55,1214.95,0.0
owner,10.0,TX,MORTGAGE,128000.0,Not Verified,11.61,,,,0,,2002,0,21,11,225203,98878,0,0,,0,0,3,5,,11,0.0,0,4,44500,13,8,6,0,100.0,0,0,small_business,individual,10000,36,5.32,301.15,A,A1,Jan-2018,Current,whole,Cash,8965.88,1201.64,1034.12,167.52,0.0
human capital consultant,1.0,VA,MORTGAGE,115000.0,Not Verified,22.79,,,,0,,1994,1,34,11,120600,64800,0,0,,0,0,2,5,10.0,11,0.0,0,1,38200,17,7,2,3,100.0,0,0,credit_card,individual,20000,36,7.34,620.66,A,A4,Mar-2018,Current,whole,Cash,18495.86,1853.82,1504.14,349.68,0.0
director,0.0,NJ,MORTGAGE,140000.0,Verified,11.5,,,,0,,2011,4,31,23,592796,46070,0,0,25.0,0,0,2,6,2.0,23,,0,11,68800,24,19,11,1,97.0,0,0,debt_consolidation,individual,18000,60,11.98,400.22,B,B5,Mar-2018,Current,whole,Cash,17331.81,1188.68,668.19,520.49,0.0
management ,10.0,CA,RENT,130000.0,Source Verified,9.78,,,,0,,2001,1,23,10,75824,61905,0,0,,0,0,1,2,8.0,10,0.0,0,4,16800,19,9,7,0,100.0,0,0,debt_consolidation,individual,35000,36,14.07,1197.41,C,C3,Mar-2018,Fully Paid,fractional,Cash,0.0,35043.4980833904,35000.0,43.5,0.0
compliance manager,10.0,CT,OWN,135000.0,Not Verified,29.62,215000.0,Not Verified,38.02,0,,2000,10,47,15,578066,128851,0,0,,0,0,4,6,3.0,15,0.0,0,7,68800,24,10,10,4,100.0,0,0,debt_consolidation,joint,30000,36,10.91,980.89,B,B4,Feb-2018,Current,whole,Cash,27128.58,3887.19,2871.42,1015.77,0.0
advancement officer,0.0,MD,RENT,140000.0,Not Verified,14.68,,,,1,12.0,1999,0,16,11,138789,48708,0,0,,0,1561,4,0,,11,0.0,0,4,12500,9,7,5,0,87.5,0,0,debt_consolidation,individual,5000,36,13.59,169.9,C,C2,Jan-2018,Fully Paid,whole,Cash,0.0,5162.231953718,5000.0,162.23,0.0
rn,4.0,TX,RENT,180000.0,Source Verified,8.95,,,,1,15.0,2006,1,32,20,427803,44122,0,0,60.0,0,0,2,11,5.0,20,0.0,0,6,12400,19,17,13,5,87.5,0,0,debt_consolidation,individual,39275,36,10.9,1283.96,B,B4,Mar-2018,Current,whole,Cash,36468.01,3923.24,2806.99,1116.25,0.0
leasing manager,3.0,NJ,OWN,125000.0,Source Verified,8.38,,,,0,,2006,7,18,10,396146,48698,0,0,,0,0,1,8,2.0,10,0.0,0,6,56300,14,8,7,3,100.0,0,0,debt_consolidation,individual,10000,60,21.85,275.34,D,D5,Mar-2018,Current,whole,Cash,9715.1,813.88,284.9,528.98,0.0
vp corprate communications ,5.0,GA,MORTGAGE,165000.0,Source Verified,12.03,,,,0,,1994,1,31,9,551693,63861,0,0,,0,0,3,3,7.0,9,0.0,0,2,35500,14,4,3,6,100.0,0,0,debt_consolidation,individual,6000,36,9.44,192.03,B,B1,Jan-2018,Current,whole,Cash,5264.37,957.0,735.63,221.37,0.0
teacher,10.0,CT,MORTGAGE,124000.0,Source Verified,18.08,,,,3,9.0,2001,1,22,17,304198,51416,0,0,9.0,0,329,6,2,3.0,17,0.0,0,6,7300,15,10,8,1,81.8,0,0,debt_consolidation,individual,25000,36,15.05,867.25,C,C4,Jan-2018,Current,fractional,Cash,22161.14,4315.35,2838.86,1476.49,0.0
cfo,4.0,CO,MORTGAGE,198000.0,Source Verified,24.68,,,,1,3.0,1983,3,24,18,776505,86150,0,0,,0,0,2,2,4.0,16,,0,7,57840,18,13,13,3,92.0,0,0,debt_consolidation,individual,35000,60,15.05,833.57,C,C4,Feb-2018,Current,whole,Cash,33391.61,3275.75,1608.39,1667.36,0.0
software consultant,10.0,FL,RENT,130000.0,Source Verified,2.83,,,,0,,1996,1,49,8,331197,169125,0,0,,0,0,3,4,5.0,8,0.0,0,0,54500,17,4,0,4,100.0,0,0,other,individual,40000,60,7.34,798.49,A,A4,Mar-2018,Current,whole,Cash,38328.35,2379.16,1671.65,707.51,0.0
manager,8.0,CA,RENT,132300.0,Verified,3.54,,,,0,,2004,3,27,8,44276,5449,0,0,,0,0,1,5,0.0,8,0.0,0,1,21000,19,7,2,0,100.0,0,0,major_purchase,individual,40000,60,11.99,889.58,B,B5,Feb-2018,Late (31-120 days),whole,Cash,40000.0,0.0,0.0,0.0,0.0
registered nurse,3.0,CA,RENT,110000.0,Not Verified,15.27,,,,0,,2005,0,32,25,143694,73083,0,0,,0,0,11,7,18.0,25,0.0,0,4,41000,19,14,5,0,100.0,0,0,debt_consolidation,individual,9000,36,5.31,271.0,A,A1,Mar-2018,Current,whole,Cash,8303.4,807.69,696.6,111.09,0.0
plant manager ,7.0,NY,MORTGAGE,101760.0,Verified,14.38,,,,1,18.0,2006,1,15,8,98722,73255,0,1,18.0,0,0,2,2,1.0,8,0.0,0,3,9200,7,6,4,1,92.9,0,1,debt_consolidation,individual,32000,60,12.61,721.73,C,C1,Mar-2018,Current,whole,Cash,30831.42,2120.35,1168.58,951.77,0.0
road driver,10.0,AL,MORTGAGE,110000.0,Not Verified,7.93,,,,0,,1995,1,29,6,120029,29493,0,0,,0,0,1,4,10.0,6,0.0,0,1,7400,18,4,2,2,100.0,0,0,debt_consolidation,individual,17000,36,6.72,522.74,A,A3,Jan-2018,Current,whole,Cash,14838.22,2607.35,2161.78,445.57,0.0
vice president/training & development,10.0,KS,MORTGAGE,104000.0,Source Verified,2.15,,,,0,,2003,0,7,3,322000,8244,0,0,,0,0,0,0,,3,0.0,0,1,40000,3,2,1,3,100.0,0,0,house,individual,30000,60,10.42,643.63,B,B3,Feb-2018,Current,whole,Cash,28447.4,2531.1,1552.6,978.5,0.0
executive vice president,10.0,TN,MORTGAGE,405000.0,Verified,17.46,,,,1,19.0,1994,8,65,30,472861,231313,0,0,19.0,0,0,6,13,2.0,30,0.0,0,8,165200,36,22,12,3,95.4,0,0,home_improvement,individual,17500,36,6.71,538.04,A,A3,Mar-2018,Current,whole,Cash,16172.04,1601.07,1327.96,273.11,0.0
automation,10.0,TX,MORTGAGE,132000.0,Not Verified,9.38,,,,0,,2002,0,33,12,233198,45502,0,0,,0,0,4,4,20.0,12,0.0,0,1,57900,16,7,2,3,100.0,0,0,home_improvement,individual,10000,36,5.31,301.11,A,A1,Mar-2018,Current,whole,Cash,9485.14,615.5,514.86,100.64,0.0
engineering ,7.0,IL,RENT,130000.0,Source Verified,21.24,,,,0,,2007,8,42,22,503826,92146,0,0,,0,0,4,9,3.0,22,0.0,0,4,68800,18,15,5,2,100.0,0,0,debt_consolidation,individual,40000,60,15.05,952.65,C,C4,Jan-2018,Current,whole,Cash,38161.85,3777.16,1838.15,1939.01,0.0
professor,10.0,PA,MORTGAGE,124000.0,Source Verified,18.81,,,,0,,1998,0,38,22,217900,57889,0,0,,0,0,1,1,,22,0.0,0,5,16200,29,20,17,2,100.0,0,0,debt_consolidation,individual,40000,36,11.98,1328.2,B,B5,Feb-2018,Current,fractional,Cash,37185.49,3957.98,2814.51,1143.47,0.0
underwriter,0.0,CA,MORTGAGE,170000.0,Source Verified,11.55,,,,0,,2003,1,15,10,74719,49344,0,1,,0,0,4,4,11.0,10,0.0,0,5,25000,8,6,5,1,100.0,0,1,debt_consolidation,individual,22000,60,30.17,714.08,F,F3,Feb-2018,Fully Paid,whole,Cash,0.0,23915.363070303,22000.0,1915.36,0.0
sales represetative,10.0,AR,MORTGAGE,104000.0,Verified,21.51,,,,0,47.0,2005,0,32,16,338785,96986,0,0,,0,0,7,10,17.0,16,0.0,0,4,26300,11,8,4,3,90.6,0,0,debt_consolidation,individual,33000,36,10.42,1071.34,B,B3,Jan-2018,Current,fractional,Cash,29007.31,5318.49,3992.69,1325.8,0.0
lead mechanic ,10.0,TN,MORTGAGE,125000.0,Source Verified,15.86,,,,0,33.0,1989,7,24,9,171147,48499,0,0,47.0,0,125,3,7,2.0,9,0.0,0,5,26000,8,5,5,2,83.3,0,0,home_improvement,individual,20000,36,13.58,679.48,C,C2,Feb-2018,Current,whole,Cash,18156.41,2702.83,1843.59,859.24,0.0
owner,10.0,CA,MORTGAGE,260000.0,Verified,4.23,,,,0,68.0,1974,1,34,17,483700,32649,0,0,68.0,0,0,0,6,4.0,17,0.0,0,8,157700,31,16,9,2,97.1,0,0,house,individual,35000,36,6.08,1066.04,A,A2,Jan-2018,Current,whole,Cash,30511.21,5306.56,4488.79,817.77,0.0
registered nurse,10.0,CT,MORTGAGE,110000.0,Not Verified,23.65,,,,3,7.0,1995,1,14,9,608023,66627,0,0,17.0,0,0,2,1,10.0,9,0.0,0,2,43700,7,5,4,2,64.3,0,0,debt_consolidation,individual,10000,36,14.08,342.17,C,C3,Feb-2018,Current,fractional,Cash,9084.7,1360.86,915.3,445.56,0.0
mathematical statistician,3.0,VA,MORTGAGE,103294.0,Not Verified,30.88,,,,0,32.0,2003,1,43,16,226131,171913,0,0,,0,0,3,6,5.0,16,0.0,0,5,36600,19,12,11,0,90.0,0,0,credit_card,individual,15000,36,18.45,545.68,D,D2,Mar-2018,Current,whole,Cash,14040.23,1606.29,959.77,646.52,0.0
director ,5.0,NY,OWN,140000.0,Not Verified,24.34,475000.0,Not Verified,18.3,0,29.0,1998,1,56,20,261925,169085,0,0,,0,0,5,11,6.0,20,0.0,0,8,133900,23,15,8,0,98.2,0,0,debt_consolidation,joint,40000,36,6.08,1218.33,A,A2,Jan-2018,Current,whole,Cash,34869.96,6078.14,5130.04,948.1,0.0
bookkeeper,4.0,CA,RENT,109000.0,Source Verified,23.62,,,,0,,2001,3,22,10,121974,88195,0,1,,0,0,3,6,3.0,10,,0,6,38300,9,7,6,0,100.0,0,1,credit_card,individual,15200,36,9.43,486.41,B,B1,Feb-2018,Current,whole,Cash,13714.75,1929.71,1485.25,444.46,0.0
ceo,10.0,CT,MORTGAGE,500000.0,Source Verified,6.29,588000.0,Not Verified,7.93,3,3.0,1999,1,26,12,1095467,74039,0,0,,0,0,5,4,11.0,12,0.0,0,1,1400,14,5,2,2,84.6,0,0,debt_consolidation,joint,40000,60,9.93,848.51,B,B2,Jan-2018,Current,whole,Cash,37369.27,4220.48,2630.73,1589.75,0.0
