state,county,pop_20,area_sq_miles,hh_inc_21,econ_type,unemp_20,foreign_born_num,pop_change_2010_2020,pct_emp_change_2010_2021
VA,"Mathews, VA",8524.0,85.91084514677289,69978.0,Recreation,4.9,88.0,-4.956560481176209,-3.6
VA,"Mecklenburg, VA",30287.0,625.3096025927533,48013.0,Nonspecialized,6.8,1183.0,-7.3578390931035536,-5.6
VA,"Middlesex, VA",10623.0,130.330390719957,62710.0,Recreation,5.1,355.0,-3.0477233324208415,2.7
VA,"Montgomery, VA",99508.0,386.8469977467077,57752.0,Federal/State Government,4.7,8128.0,5.645605559793203,8.6
VA,"Nelson, VA",14732.0,470.74524746832805,61224.0,Recreation,5.6,547.0,-1.6311584553928096,-2.5
VA,"New Kent, VA",23086.0,210.03528317505717,102920.0,Nonspecialized,4.5,784.0,24.50485647620598,27.6
VA,"Northampton, VA",12232.0,211.71180600064557,51059.0,Nonspecialized,7.8,708.0,-0.863669384131084,-12.5
VA,"Northumberland, VA",11839.0,191.43156107286984,63255.0,Recreation,6.3,181.0,-3.9821573398215735,-6.7
VA,"Nottoway, VA",15614.0,314.3897126164291,46442.0,Federal/State Government,5.0,373.0,-1.3309783637166468,6.9
VA,"Orange, VA",36396.0,341.0780548017983,94547.0,Nonspecialized,5.6,1452.0,8.282309369493145,15.6
VA,"Page, VA",23693.0,310.02061901445103,53449.0,Recreation,7.3,481.0,-1.3850761167956078,4.1
VA,"Patrick, VA",17560.0,482.9544210243445,46963.0,Manufacturing,6.8,232.0,-4.770146024878312,-7.7
VA,"Pittsylvania, VA",60312.0,969.0028200902861,52006.0,Nonspecialized,6.4,940.0,-4.731836361918559,2.1
VA,"Powhatan, VA",30433.0,260.2024731388717,99854.0,Federal/State Government,4.8,651.0,8.154460529130713,7.5
VA,"Prince Edward, VA",21853.0,349.94633218377845,51239.0,Federal/State Government,6.4,841.0,-6.500342348510784,2.3
VA,"Prince George, VA",43023.0,265.3418629738825,79710.0,Federal/State Government,6.4,1506.0,20.39188243526942,9.1
VA,"Prince William, VA",482738.0,335.25637029978515,116354.0,Nonspecialized,6.5,122179.0,19.95064701170641,13.3
VA,"Pulaski, VA",33760.0,319.8389146976743,53111.0,Manufacturing,7.8,686.0,-3.074099564120211,1.5
VA,"Rappahannock, VA",7312.0,266.3722465123391,80098.0,Recreation,4.6,357.0,-0.33907500339075003,-7.7
VA,"Richmond, VA",8920.0,191.47788561182523,53959.0,Federal/State Government,4.9,378.0,-3.576831640371731,-7.1
VA,"Roanoke, VA",96845.0,250.54752338620875,73438.0,Nonspecialized,5.1,5562.0,4.928769377327445,0.6
VA,"Rockbridge, VA",22610.0,596.5433480772884,59252.0,Nonspecialized,5.5,587.0,1.5376339265701349,-2.9
VA,"Rockingham, VA",83758.0,849.7894909165602,72392.0,Nonspecialized,4.7,4926.0,9.753125245695417,6.7
VA,"Russell, VA",25726.0,473.5239615009799,45254.0,Nonspecialized,6.6,195.0,-10.783126276084023,-5.6
VA,"Scott, VA",21547.0,535.8272926361049,42894.0,Farming,5.3,62.0,-6.907710229969366,-8.0
VA,"Shenandoah, VA",44255.0,508.07932160303443,65308.0,Manufacturing,5.3,1872.0,5.22229895458767,8.9
VA,"Smyth, VA",29730.0,451.4397113036817,42303.0,Manufacturing,6.4,527.0,-7.476403378042722,7.8
VA,"Southampton, VA",17949.0,599.1957383586333,57965.0,Federal/State Government,4.9,162.0,-3.091007000538503,-2.8
VA,"Spotsylvania, VA",140475.0,401.4120706350763,100162.0,Nonspecialized,5.9,10506.0,14.408032876622793,8.9
VA,"Stafford, VA",157604.0,269.20501214677444,116569.0,Federal/State Government,5.6,17831.0,21.685625886896037,17.0
VA,"Surry, VA",6546.0,278.9494592252937,61358.0,Nonspecialized,5.7,141.0,-7.041654859733636,-0.4
VA,"Sussex, VA",10768.0,490.2258245984151,54282.0,Federal/State Government,8.6,148.0,-10.40787623066104,-11.4
VA,"Tazewell, VA",40343.0,518.7912133183629,40728.0,Nonspecialized,7.6,385.0,-10.313234837392963,-15.3
VA,"Warren, VA",40782.0,214.597135199082,73546.0,Nonspecialized,5.8,2287.0,8.38855622089155,4.1
VA,"Washington, VA",53839.0,561.1932117060002,54223.0,Nonspecialized,5.8,731.0,-1.7147751293826081,-3.5
VA,"Westmoreland, VA",18496.0,229.3260833640928,59959.0,Recreation,5.8,828.0,5.861120660020626,7.8
VA,"Wise, VA",36018.0,403.44031246476817,41994.0,Mining,7.5,501.0,-12.838946251085591,-22.5
VA,"Wythe, VA",28274.0,461.9521410910012,51206.0,Manufacturing,7.7,285.0,-3.23242688558235,2.3
VA,"York, VA",70154.0,104.7071569443565,97500.0,Recreation,5.5,5202.0,6.997739215446658,5.2
VA,"Alexandria, VA",159097.0,14.935334449426021,100877.0,Federal/State Government,6.0,40469.0,13.93266936255948,9.1
VA,"Bedford, VA",,,,Nonspecialized,,,,
VA,"Bristol, VA",17259.0,12.871190908992629,41272.0,Nonspecialized,7.5,281.0,-3.453882814690216,-4.2
VA,"Buena Vista, VA",6620.0,6.438158014631728,47144.0,Nonspecialized,5.6,73.0,-0.13533834586466165,-2.6
VA,"Charlottesville, VA",46423.0,10.245071019634068,61255.0,Federal/State Government,6.5,5231.0,7.079930994824613,8.8
VA,"Chesapeake, VA",249679.0,338.45641562818054,87057.0,Nonspecialized,6.1,15503.0,12.246578671430951,9.5
VA,"Colonial Heights, VA",18191.0,7.519478854728284,59455.0,Nonspecialized,7.1,917.0,4.359313077939234,-0.6
VA,"Covington, VA",5721.0,5.468690202425648,43075.0,Manufacturing,9.6,61.0,-3.7577587653078344,-10.6
VA,"Danville, VA",42465.0,42.79731141611467,37652.0,Nonspecialized,9.7,1570.0,-1.080013935663686,-1.1
VA,"Emporia, VA",5716.0,6.903920404264421,41610.0,Manufacturing,11.0,150.0,-2.7163826556436645,-4.3
VA,"Fairfax, VA",24129.0,6.240464434584253,107334.0,Nonspecialized,5.8,6971.0,7.006425880788831,0.3
VA,"Falls Church, VA",14654.0,2.04644268622094,142430.0,Nonspecialized,3.8,2306.0,18.861498540382744,13.7
VA,"Franklin, VA",8171.0,8.277342211624147,46460.0,Federal/State Government,8.3,251.0,-4.684222791890003,0.1
VA,"Fredericksburg, VA",27995.0,10.45043413328556,77437.0,Nonspecialized,7.1,2906.0,15.218644486535451,16.9
VA,"Galax, VA",6691.0,8.236361326770625,42023.0,Nonspecialized,7.7,526.0,-4.572564612326044,-4.5
VA,"Hampton, VA",137131.0,51.46070753995772,57662.0,Federal/State Government,8.5,7028.0,-0.20955208242381906,-2.3
VA,"Harrisonburg, VA",51675.0,17.339225509925143,50250.0,Nonspecialized,6.4,8224.0,5.92877294844012,8.4
VA,"Hopewell, VA",22967.0,10.354361873491305,47263.0,Federal/State Government,10.8,799.0,1.9565313620468328,-0.6
VA,"Lexington, VA",7313.0,2.4992393787152682,53400.0,Nonspecialized,6.9,456.0,3.9477421187162736,-6.7
VA,"Lynchburg, VA",78871.0,48.976455103266886,52127.0,Nonspecialized,7.2,3996.0,4.5535147152233755,0.5
VA,"Manassas, VA",42728.0,9.842998114276977,100530.0,Nonspecialized,6.5,11689.0,13.090611036196822,3.4
VA,"Manassas Park, VA",17140.0,3.0338163728943917,87255.0,Nonspecialized,6.6,6469.0,20.64036992923702,20.4
VA,"Martinsville, VA",13422.0,10.955513307397563,38571.0,Nonspecialized,10.9,677.0,-2.4310831343607555,1.0
VA,"Newport News, VA",185916.0,68.98852581556362,58303.0,Manufacturing,8.6,14381.0,3.05889253481925,-1.8
VA,"Norfolk, VA",237591.0,53.27493061743915,56951.0,Federal/State Government,8.7,17302.0,-1.9760876101201383,-0.8
VA,"Norton, VA",3679.0,7.477298350417067,38316.0,Mining,7.3,2.0,-6.846892369883779,-20.9
VA,"Petersburg, VA",33428.0,22.72046434191973,40682.0,Nonspecialized,14.2,1312.0,3.201727328809377,-6.1
VA,"Poquoson, VA",12455.0,15.356708216408725,105525.0,Recreation,4.2,494.0,2.551440329218107,-0.7
VA,"Portsmouth, VA",98015.0,33.30061953954999,53618.0,Federal/State Government,9.4,3122.0,2.491233579316481,-1.2
VA,"Radford, VA",16089.0,9.67638730372496,48898.0,Federal/State Government,6.3,442.0,-2.059970745977572,16.3
VA,"Richmond, VA",226670.0,59.925013938288515,52011.0,Federal/State Government,8.8,16996.0,10.966926851244283,14.1
VA,"Roanoke, VA",99875.0,42.52121477010704,47545.0,Nonspecialized,7.7,6269.0,3.0701211971308435,0.8
VA,"Salem, VA",25374.0,14.51511281133349,60740.0,Nonspecialized,5.8,962.0,2.1933715022982017,0.4
VA,"Staunton, VA",25800.0,19.920485731980225,54508.0,Nonspecialized,6.3,986.0,8.439316095342374,4.4
VA,"Suffolk, VA",94685.0,399.15977294103294,78090.0,Nonspecialized,6.4,3538.0,11.513861795826683,9.6
VA,"Virginia Beach, VA",459373.0,244.72261184221702,81364.0,Nonspecialized,6.2,42385.0,4.90326351502532,1.8
VA,"Waynesboro, VA",22279.0,14.969796385156997,54106.0,Nonspecialized,6.6,1178.0,5.665048081500524,6.7
VA,"Williamsburg, VA",15445.0,8.938176547536127,61750.0,Recreation,8.1,1340.0,9.646005117998294,6.9
VA,"Winchester, VA",28008.0,9.19289973544279,55908.0,Nonspecialized,5.9,3813.0,7.315956188222722,11.1
WA,"Adams, WA",20605.0,1924.9891721506046,57405.0,Farming,7.2,4868.0,10.065143101238787,21.4
WA,"Asotin, WA",22290.0,636.0754961026846,56438.0,Nonspecialized,5.1,650.0,3.0615548258798504,10.4
WA,"Benton, WA",207230.0,1700.1275106293929,77339.0,Nonspecialized,7.9,22470.0,18.093699515347332,15.0
WA,"Chelan, WA",79185.0,2921.1776046838827,64700.0,Recreation,8.2,10685.0,9.138337957020413,11.9
WA,"Clallam, WA",77280.0,1738.7409833559075,62623.0,Nonspecialized,10.2,4029.0,8.054170634698336,5.2
WA,"Clark, WA",505013.0,628.4941845290402,83790.0,Nonspecialized,8.4,53626.0,18.325054130237,24.5
WA,"Columbia, WA",3949.0,868.5850200850351,59650.0,Farming,7.0,141.0,-3.089749877390878,-2.2
WA,"Cowlitz, WA",110924.0,1141.158788766589,70104.0,Nonspecialized,9.1,4358.0,8.124206620447222,13.3
WA,"Douglas, WA",42998.0,1819.2439366514438,64932.0,Farming,8.3,6576.0,11.727511644245531,16.7
WA,"Ferry, WA",7178.0,2203.241321967515,50565.0,Federal/State Government,11.6,110.0,-4.9397430803867035,-1.8
WA,"Franklin, WA",97076.0,1241.595901602633,79532.0,Nonspecialized,8.7,21200.0,23.778514130726812,18.6
WA,"Garfield, WA",2292.0,710.835300009112,61268.0,Federal/State Government,8.5,50.0,0.8826125330979699,-19.8
WA,"Grant, WA",99365.0,2679.5504137470907,61815.0,Farming,8.8,16269.0,11.224192100538598,16.3
WA,"Grays Harbor, WA",75811.0,1901.4738068284487,55018.0,Nonspecialized,11.7,3552.0,3.8998859843125406,1.4
WA,"Island, WA",86948.0,208.47351918232826,76729.0,Recreation,8.2,6320.0,10.637403510559702,13.5
WA,"Jefferson, WA",33048.0,1803.7279813651646,61548.0,Recreation,9.5,1524.0,10.394349223352972,6.0
WA,"King, WA",2272571.0,2115.228818048578,110351.0,Nonspecialized,7.8,541393.0,17.523685449157515,21.7
WA,"Kitsap, WA",275660.0,395.1017498922775,86826.0,Federal/State Government,7.7,18450.0,9.74702647601072,11.5
WA,"Kittitas, WA",44589.0,2297.279697820994,62721.0,Federal/State Government,8.9,1996.0,8.363680801661982,7.2
WA,"Klickitat, WA",22783.0,1871.6364477364373,61542.0,Nonspecialized,8.2,2080.0,11.895855891327885,5.7
WA,"Lewis, WA",82474.0,2402.781542617186,63828.0,Nonspecialized,9.4,4068.0,8.871512822211916,11.6
WA,"Lincoln, WA",10920.0,2310.5980429252954,64692.0,Farming,6.7,173.0,2.8949858088930935,-7.7
WA,"Mason, WA",66028.0,959.5484295680135,73696.0,Recreation,9.8,3938.0,8.281849783357222,7.4
WA,"Okanogan, WA",42118.0,5266.201253055999,55233.0,Farming,8.9,4066.0,2.3929961089494167,-7.6
WA,"Pacific, WA",23470.0,933.6094395031946,58715.0,Recreation,11.0,1579.0,11.687380497131931,5.5
WA,"Pend Oreille, WA",13482.0,1400.2448022925203,55060.0,Nonspecialized,10.1,362.0,3.0766864087377894,10.0
WA,"Pierce, WA",922828.0,1667.9627040743046,85492.0,Nonspecialized,9.5,92764.0,15.832625986356064,20.1
WA,"San Juan, WA",17818.0,173.91285403638935,71678.0,Recreation,8.1,1346.0,12.803602003931767,2.6
WA,"Skagit, WA",129852.0,1730.246174113548,72831.0,Nonspecialized,9.6,12123.0,10.79717025517318,11.4
WA,"Skamania, WA",12034.0,1658.2844681133658,75158.0,Recreation,9.2,407.0,8.765588288451113,15.5
WA,"Snohomish, WA",829331.0,2086.525493168308,99650.0,Manufacturing,8.8,141356.0,16.0684671297497,20.3
WA,"Spokane, WA",540700.0,1764.2197025623284,65571.0,Nonspecialized,8.4,27996.0,14.455637588307821,16.4
WA,"Stevens, WA",46566.0,2477.0978201443404,60180.0,Nonspecialized,9.0,1126.0,6.694080080861914,7.9
WA,"Thurston, WA",295729.0,722.4963177435571,81544.0,Federal/State Government,8.0,24504.0,16.858925570037737,20.4
WA,"Wahkiakum, WA",4443.0,262.9264039061185,64777.0,Nonspecialized,8.7,207.0,11.161387631975868,2.6
WA,"Walla Walla, WA",62574.0,1270.033049573975,63631.0,Federal/State Government,6.6,5702.0,6.469777649240401,8.4
WA,"Whatcom, WA",227304.0,2107.918448270803,71739.0,Recreation,9.1,21709.0,12.78065029332803,14.3
WA,"Whitman, WA",47786.0,2159.2622402111515,53140.0,Federal/State Government,5.7,5095.0,7.1399857066285515,2.9
WA,"Yakima, WA",256533.0,4294.511931329412,60058.0,Nonspecialized,9.4,47661.0,5.549045968647088,12.9
WV,"Barbour, WV",15440.0,341.0588682264165,43545.0,Mining,8.1,121.0,-6.775574175658569,10.0
WV,"Berkeley, WV",122654.0,321.1472520336002,70893.0,Federal/State Government,6.1,4909.0,17.190334936497422,24.5
WV,"Boone, WV",21714.0,501.5341237102257,41227.0,Mining,10.3,62.0,-11.449916764789476,-15.0
WV,"Braxton, WV",12386.0,510.7346142144288,41587.0,Nonspecialized,10.1,9.0,-14.294567238173931,-5.9
WV,"Brooke, WV",22469.0,89.19570090672235,52217.0,Manufacturing,8.7,334.0,-6.2736299804728075,-3.3
WV,"Cabell, WV",94137.0,281.0227109160351,46923.0,Nonspecialized,7.8,1543.0,-2.0442487982641016,-1.5
WV,"Calhoun, WV",6199.0,279.2497899604168,38835.0,Mining,15.7,26.0,-18.329618460731613,-10.4
WV,"Clay, WV",8006.0,341.9388109134096,38261.0,Mining,12.3,3.0,-14.223311314724057,-10.0
WV,"Doddridge, WV",7786.0,319.7228736194917,48473.0,Mining,6.0,40.0,-4.803706413069983,20.6
WV,"Fayette, WV",40358.0,661.6128568935454,40478.0,Federal/State Government,9.8,146.0,-12.057168922000912,-5.1
WV,"Gilmer, WV",7378.0,338.50258340965286,40450.0,Federal/State Government,9.9,191.0,-14.782008512596342,-14.5
WV,"Grant, WV",10954.0,477.37202720630364,47357.0,Nonspecialized,6.3,87.0,-8.050598977967663,3.8
WV,"Greenbrier, WV",32866.0,1019.8130315661695,41958.0,Recreation,7.9,491.0,-7.054678692220969,7.0
WV,"Hampshire, WV",23067.0,640.4020254147896,52186.0,Recreation,5.4,62.0,-3.6346185945585043,20.4
WV,"Hancock, WV",29019.0,82.60930127861596,52301.0,Manufacturing,9.8,209.0,-5.15386621463033,-1.3
WV,"Hardy, WV",14240.0,582.3154972146589,51591.0,Manufacturing,7.0,105.0,1.9536541889483066,7.0
WV,"Harrison, WV",65771.0,416.00824212312955,52026.0,Federal/State Government,7.8,695.0,-4.5991982517836725,11.6
WV,"Jackson, WV",27735.0,464.35933641391387,58606.0,Manufacturing,8.5,351.0,-4.861182431275889,4.2
WV,"Jefferson, WV",57732.0,209.29555774003586,85277.0,Recreation,5.8,2700.0,7.856368462372425,17.6
WV,"Kanawha, WV",180048.0,901.6476918039775,55069.0,Federal/State Government,8.6,3444.0,-6.380300730849515,-9.4
WV,"Lewis, WV",17009.0,386.9298220686737,47275.0,Mining,10.7,59.0,4.037380894209626,-9.5
WV,"Lincoln, WV",20337.0,437.0930537129902,41452.0,Mining,9.9,90.0,-5.787292817679559,-4.6
WV,"Logan, WV",32473.0,453.71666548262,40394.0,Mining,11.9,234.0,-11.365430149960536,-8.9
WV,"McDowell, WV",18916.0,533.457517563788,28720.0,Mining,12.2,198.0,-13.575724686835796,-28.6
WV,"Marion, WV",56157.0,308.75345600056835,51252.0,Mining,8.5,493.0,-0.3775390832712964,-3.6
WV,"Marshall, WV",30444.0,305.43132709495177,51385.0,Manufacturing,9.7,215.0,-7.599601292777962,-5.4
WV,"Mason, WV",25356.0,430.76782595131715,44360.0,Nonspecialized,8.3,164.0,-6.847460108329674,-3.6
WV,"Mercer, WV",59462.0,418.96180870336076,45679.0,Nonspecialized,9.1,580.0,-4.175767698830786,-11.9
WV,"Mineral, WV",26877.0,327.8817175986916,54960.0,Manufacturing,7.4,145.0,-4.5158088756557495,4.0
WV,"Mingo, WV",23455.0,423.139661650942,33416.0,Mining,14.0,54.0,-12.187488356496145,-31.4
WV,"Monongalia, WV",105916.0,360.09160003830135,56706.0,Federal/State Government,6.2,5365.0,10.014658640800924,17.6
WV,"Monroe, WV",12330.0,472.7538394000281,47344.0,Federal/State Government,6.9,77.0,-8.339505258480225,10.8
WV,"Morgan, WV",17037.0,229.0726856649529,58460.0,Recreation,5.9,265.0,-2.725044182201699,18.2
WV,"Nicholas, WV",24523.0,646.846371875082,47186.0,Mining,10.3,226.0,-6.2097358289177755,-13.1
WV,"Ohio, WV",42264.0,105.83021079634347,53560.0,Nonspecialized,8.2,818.0,-4.540647571046059,-3.9
WV,"Pendleton, WV",6134.0,696.0496720448126,48035.0,Farming,4.8,3.0,-20.168940870695256,9.3
WV,"Pleasants, WV",7649.0,130.1193573097636,53712.0,Nonspecialized,10.9,43.0,0.631163708086785,-4.6
WV,"Pocahontas, WV",7847.0,940.2386196383922,40260.0,Recreation,9.0,59.0,-9.748824406468632,10.9
WV,"Preston, WV",34176.0,648.8139327286458,57174.0,Federal/State Government,7.2,421.0,2.0763723150357993,9.3
WV,"Putnam, WV",57399.0,345.67870430287707,66946.0,Nonspecialized,7.2,928.0,3.5216090545362797,5.7
WV,"Raleigh, WV",74349.0,605.3587889210297,42525.0,Mining,8.7,827.0,-5.412191379550844,-4.3
WV,"Randolph, WV",27852.0,1039.7001260237498,44451.0,Nonspecialized,9.0,158.0,-5.0093521509947285,4.3
WV,"Ritchie, WV",8424.0,451.99006713544617,47873.0,Manufacturing,8.2,144.0,-19.18843908507991,5.6
WV,"Roane, WV",13977.0,483.5629948864628,41202.0,Mining,12.1,83.0,-6.016347313412837,-3.4
WV,"Summers, WV",11915.0,360.5924757180342,40704.0,Nonspecialized,7.6,86.0,-14.130825016155669,-1.5
WV,"Taylor, WV",16701.0,172.77109121741105,51580.0,Nonspecialized,7.2,125.0,-1.124593074874223,9.1
WV,"Tucker, WV",6752.0,419.0444295494805,49097.0,Federal/State Government,8.2,5.0,-5.307379918778882,10.6
WV,"Tyler, WV",8279.0,256.3017898152424,51594.0,Manufacturing,10.5,44.0,-9.719808861859253,-12.7
WV,"Upshur, WV",23783.0,354.63751337844036,49704.0,Mining,9.3,75.0,-1.8058876886286799,-3.4
WV,"Wayne, WV",38830.0,506.0053911446694,49227.0,Federal/State Government,8.2,403.0,-8.236623431651797,-4.5
WV,"Webster, WV",8329.0,553.4695481214585,36919.0,Mining,9.2,3.0,-8.477168450950403,-9.4
WV,"Wetzel, WV",14382.0,358.06695590867605,50110.0,Nonspecialized,9.8,34.0,-12.91081227763372,1.1
WV,"Wirt, WV",5183.0,232.51114599758765,50160.0,Nonspecialized,10.6,6.0,-9.148154626552389,4.7
WV,"Wood, WV",83996.0,366.49968223791,53435.0,Nonspecialized,8.6,850.0,-3.059018354110125,-3.3
WV,"Wyoming, WV",21326.0,499.4698643391398,37522.0,Mining,9.7,56.0,-10.144562111279207,-10.1
WI,"Adams, WI",20673.0,645.6462555038866,53592.0,Recreation,9.6,507.0,-1.058682634730539,-6.2
WI,"Ashland, WI",15977.0,1044.969624183587,54799.0,Recreation,8.6,183.0,-0.8046048152503559,-2.3
WI,"Barron, WI",46643.0,863.04701411744,60371.0,Manufacturing,6.1,1333.0,1.8334423370394592,8.3
WI,"Bayfield, WI",16229.0,1477.8744380282842,63136.0,Recreation,9.2,207.0,8.032502997202611,4.6
WI,"Brown, WI",268741.0,530.0917903866736,67232.0,Nonspecialized,6.1,15281.0,8.359844681803336,8.8
WI,"Buffalo, WI",13320.0,675.7910916961778,61382.0,Nonspecialized,7.4,209.0,-1.987193640980349,-8.3
WI,"Burnett, WI",16588.0,821.560890243507,56874.0,Recreation,9.1,225.0,6.915960406288413,4.0
WI,"Calumet, WI",52476.0,318.24995559824987,78666.0,Manufacturing,4.7,1589.0,7.087868330236262,5.9
WI,"Chippewa, WI",66279.0,1008.355446820603,62306.0,Manufacturing,6.3,1143.0,6.219658735880798,6.7
WI,"Clark, WI",34628.0,1209.6975615331037,59258.0,Manufacturing,4.5,932.0,-0.08936292879792448,11.8
WI,"Columbia, WI",58510.0,765.5465017598538,74842.0,Manufacturing,6.0,1476.0,2.9155596220505693,5.0
WI,"Crawford, WI",16086.0,570.6477887156234,57130.0,Nonspecialized,7.4,304.0,-3.190338860850757,-4.3
WI,"Dane, WI",562306.0,1196.4916856757638,77653.0,Federal/State Government,4.8,48357.0,15.04508546877209,16.6
WI,"Dodge, WI",89262.0,875.6989345124379,67743.0,Manufacturing,5.3,2283.0,0.7176737006951408,8.8
WI,"Door, WI",30102.0,481.9626283982783,64818.0,Recreation,6.8,948.0,8.20946553895987,6.8
WI,"Douglas, WI",44275.0,1304.2714680531337,58412.0,Recreation,9.1,1193.0,0.30797798863198894,1.3
WI,"Dunn, WI",45440.0,850.1594756423582,64065.0,Federal/State Government,5.6,1377.0,3.60945801126388,9.1
WI,"Eau Claire, WI",105818.0,637.9223482888724,63073.0,Nonspecialized,5.6,3862.0,7.063279857397505,9.2
WI,"Florence, WI",4556.0,488.12290095552567,62243.0,Recreation,8.0,5.0,3.0522269952520915,5.8
WI,"Fond du Lac, WI",104076.0,719.5659802284798,69428.0,Manufacturing,5.9,3459.0,2.4804935404838977,6.7
WI,"Forest, WI",9160.0,1014.2435127112558,52275.0,Recreation,12.6,60.0,-1.3435081685296648,-1.9
WI,"Grant, WI",51934.0,1146.8787832221617,57861.0,Federal/State Government,5.2,830.0,1.425558506483362,4.3
WI,"Green, WI",36992.0,584.044086304647,73386.0,Nonspecialized,4.9,763.0,0.6812876608218881,3.4
WI,"Green Lake, WI",18997.0,349.5440040648837,59732.0,Recreation,6.9,300.0,-0.1732192535824891,-4.1
WI,"Iowa, WI",23676.0,762.6984773674627,73294.0,Nonspecialized,6.2,401.0,0.09287794993034154,4.6
WI,"Iron, WI",6128.0,758.2086303102562,50731.0,Manufacturing,11.4,66.0,3.7356321839080464,-5.7
WI,"Jackson, WI",21102.0,987.9149080999603,59478.0,Nonspecialized,9.3,397.0,3.4035894175754318,-1.5
WI,"Jefferson, WI",84858.0,556.4923119334916,69247.0,Manufacturing,5.5,2708.0,1.4506608034796742,6.3
WI,"Juneau, WI",26759.0,767.0805972846206,57000.0,Manufacturing,7.2,624.0,0.20252025202520252,4.8
WI,"Kenosha, WI",169073.0,271.8369552291362,71051.0,Nonspecialized,7.1,12458.0,1.63736435412736,13.3
WI,"Kewaunee, WI",20539.0,342.4540152309586,71861.0,Manufacturing,4.6,443.0,-0.053465539029843495,2.8
WI,"La Crosse, WI",120852.0,451.8037751526262,62302.0,Nonspecialized,5.4,3406.0,5.361224026936967,6.2
WI,"Lafayette, WI",16605.0,633.588042492861,66719.0,Farming,4.3,431.0,-1.3364219529579473,13.0
WI,"Langlade, WI",19438.0,870.6982974438491,57229.0,Recreation,6.5,286.0,-2.4327977173749815,0.1
WI,"Lincoln, WI",28374.0,878.7038916782626,62064.0,Manufacturing,5.9,337.0,-1.1411474098041263,3.3
WI,"Manitowoc, WI",81250.0,589.306192924446,59774.0,Manufacturing,6.2,2269.0,-0.10191301785319613,-0.8
WI,"Marathon, WI",137954.0,1545.19471171295,74050.0,Manufacturing,5.0,5317.0,2.946375957572186,7.9
WI,"Marinette, WI",41869.0,1399.465575130078,56942.0,Manufacturing,7.8,572.0,0.2946178351577283,-1.5
WI,"Marquette, WI",15584.0,455.71182993898043,60020.0,Manufacturing,6.7,247.0,1.2204622176058166,9.1
WI,"Menominee, WI",4255.0,357.61461674725905,42976.0,Nonspecialized,15.5,12.0,0.5434782608695652,13.6
